CLV	2016	46	16.1989711240307	30	sd	1
CLV	2016	98	73.9285641555863	30	sd	1
CLV	2016	244	72.2731446265641	30	sd	1
CLV	2016	326	26.6298691638623	30	sd	1
CLV	2017	34	9.71351285107107	30	sd	1
CLVD	2011	262	27.4137454383876	20	sd	1
CLVD	2011	313	31.6869947471466	20	sd	1
CLVD	2012	17	36.8753545536185	20	sd	1
CLVD	2012	109	23.6148928520303	20	sd	1
CLVD	2012	233	38.8647744453055	20	sd	1
CLVD	2012	331	28.7863779330576	20	sd	1
CLVD	2013	14	53.4428625685303	20	sd	1
CLVD	2013	105	60.3779291255928	20	sd	1
CLVD	2013	225	13.7033358867844	20	sd	1
CLVD	2013	315	24.8012766469929	20	sd	1
CLVD	2014	22	35.3709928774288	20	sd	1
CLVD	2014	99	35.4173285738944	20	sd	1
CLVD	2014	252	24.8255931960356	20	sd	1
CLVD	2014	308	28.3204592683538	20	sd	1
CLVD	2015	5	25.2292292242839	20	sd	1
CLVD	2015	112	33.5158098802342	20	sd	1
CLVD	2015	250	28.5079902165863	20	sd	1
CLVD	2015	305	36.2386553659792	20	sd	1
CLVD	2016	46	46.1654757219479	20	sd	1
CLVD	2016	98	25.7551174573833	20	sd	1
CLVD	2016	244	25.0065708392292	20	sd	1
CLVD	2016	326	23.6155427616271	20	sd	1
CLVD	2017	34	56.8429545349186	20	sd	1
CRT	2011	262	218.152277284418	60	sd	1
CRT	2011	313	224.391751682755	60	sd	1
CRT	2012	17	137.402848794857	60	sd	1
CRT	2012	109	134.786862285257	60	sd	1
CRT	2012	233	167.963140579121	60	sd	1
CRT	2012	331	153.487476821388	60	sd	1
CRT	2013	14	128.625436222017	60	sd	1
CRT	2013	105	82.6800242999474	60	sd	1
CRT	2013	225	213.284174630268	60	sd	1
CRT	2013	315	148.716530715098	60	sd	1
CRT	2014	22	77.661327016001	60	sd	1
CRT	2014	99	148.077580026979	60	sd	1
CRT	2014	252	138.135259678887	60	sd	1
CRT	2014	308	121.893364883588	60	sd	1
CRT	2015	5	90.6786875463297	60	sd	1
CRT	2015	112	83.8243873180727	60	sd	1
CRT	2015	250	202.315307782433	60	sd	1
CRT	2015	305	177.507863237809	60	sd	1
CRT	2016	46	29.1581480232552	60	sd	1
CRT	2016	98	133.071415480055	60	sd	1
CRT	2016	244	130.091660327815	60	sd	1
CRT	2016	326	47.9337644949521	60	sd	1
CRT	2017	34	17.4843231319279	60	sd	1
CST	2011	262	0	10	sd	1
CST	2011	313	0	10	sd	1
CST	2012	17	2.31925597194979	10	sd	1
CST	2012	109	0.313460872967819	10	sd	1
CST	2012	233	0	10	sd	1
CST	2012	331	0	10	sd	1
CST	2013	14	2.9517613857781	10	sd	1
CST	2013	105	2.27238585462292	10	sd	1
CST	2013	225	0	10	sd	1
CST	2013	315	5.49864591083946	10	sd	1
CST	2014	22	2.98444096662412	10	sd	1
CST	2014	99	0	10	sd	1
CST	2014	252	0	10	sd	1
CST	2014	308	1.07099208386045	10	sd	1
CST	2015	5	5.92135541835472	10	sd	1
CST	2015	112	0.760069454951881	10	sd	1
CST	2015	250	0	10	sd	1
CST	2015	305	5.61820624517869	10	sd	1
CST	2016	46	10.5008607611122	10	sd	1
CST	2016	98	0	10	sd	1
CST	2016	244	0	10	sd	1
CST	2016	326	0.651459489370044	10	sd	1
CST	2017	34	11.2055853320096	10	sd	1
TILTOT	2011	139	1860	2000	sd	1
TILTOT	2011	274	6380	2000	sd	1
TILTOT	2011	342	4280	2000	sd	1
TILTOT	2012	103	6900	2000	sd	1
TILTOT	2013	93	4140	2000	sd	1
TILTOT	2014	118	1500	2000	sd	1
TILTOT	2015	106	1620	2000	sd	1
TILTOT	2016	111	2100	2000	sd	1
TILTOT	2017	114	180	2000	sd	1
WCLM	2015	244	26.91	10	sd	1
WCLM	2015	335	28.2375	10	sd	1
WCLM	2016	61	28.5458333333333	10	sd	1
WCLM	2016	153	32.7541666666667	10	sd	1
WCLM	2016	245	29.1041666666667	10	sd	1
WCLM	2016	336	26.5125	10	sd	1
WCLM	2017	60	30.8583333333333	10	sd	1
WCLM	2017	152	33.9	10	sd	1
WCLM	2017	244	29.6416666666667	10	sd	1
WCLM	2017	335	34.3125	10	sd	1
WCLM	2018	60	34.4	10	sd	0
